label,filename,author,poem
ValerioSali_4,"Sali_ARSI, e cantai, e d_alti, et bei desiri.rtf",ValerioSali,ARSI e cantai e d alti e bei desiri Acceso procacciai loda e honore A quella che n sua mano have l mio core Per conta farla ove il Sol giunga e spiri Hor che de gli empi miei gravi martiri Speglio face a se stessa e di rigore S arma a mio danno e l altrui finto amore Gradisce e i falsi e gelidi sospiri Resto com huom ch n aspro e rio certame Riman tradito e di vergogna carco S adira e piange e di morir procura Morta e la speme e l dir languido e parco In me s avanza e ben dolce e ventura Fora il troncar del viver mio lo stame
ValerioSali_5,"Sali_BEN e di ghiaccio, et di Diamante il core.rtf",ValerioSali,BEN e di ghiaccio e di Diamante il core Che vi fa incontro me cruda e fugace O per cui sola si distempra e sface Quest alma in pianto e in continuo ardore Devria l mio grave incendio e l tristo humore De gli occhi miei lo smalto onde vi piace Armar il petto e l gelo empio e tenace L uno far molle e l altro arder d amore Ma se tanto non ponno hor che mi resta Se non versando ogni hor lagrime e foco Far del mio scempio tutto l mondo ir pieno Che se ben voi crudel prendete in gioco Lo stratio mio vostra durezza almeno Ne i mesti versi miei fia manifesta
ValerioSali_6,Sali_BEN mi credea dopo lunga fatica.rtf,ValerioSali,BEN mi credea dopo lunga fatica Et dopo lunga acerba e grave pena O de l arbitrio mio Maga e Sirena Pietosa farvi e a miei desiri amica Ma piu vi provo ogni hor cruda e nemica Et a piu fero stratio Amor mi mena Che di si folle error la mente ho piena Che nova piaga addoppio a piaga antica Et vo di mal in peggio e n varie tempre Ardo tremo languisco e vengo meno Ne spero haver da voi men dura sorte Hor che faro se non piangendo sempre Andarmi consumando finche Morte Con le sue fredde man m accolga in seno
ValerioSali_7,Sali_BEN segnava il mio di felice stella.rtf,ValerioSali,BEN segnava il mio di felice stella Ministra di piacer soave e vero Quando volsi da prima il mio pensiero Ad amar Donna si cortese e bella Temea d Amor il giogo e le quadrella Queste amare credendo e quel severo Hor provo e so com e benigno impero Et com e dolce altrui far l alma ancella Gia fu di liberta la mente vaga Hor servitute ha in pregio e cara e fresca Memoria tien del suo vivace ardore Benedetta la man che l fianco e l core M aperse e l FONte e l acqua in cui rinfresca La fiamma ond ardo e la mortal mia piaga
ValerioSali_8,Sali_Ben spesse volte Amor mi dice scrivi.rtf,ValerioSali,Ben spesse volte Amor mi dice scrivi Scrivi ch io ti saro maestro e duce De la rara belta che ti conduce A far d ogni vil voglia i sensi schivi Io che da gli occhi lagrimosi rivi Spargendo vo da l una a l altra luce E a tale obietto e a si suprema luce Sento gli spirti di baldanza privi Gli rispondo Signor questa mia mano Di tanto honore non e degna e poi Che puote oprar il mio debile ingegno Ei di Madonna il vago viso humano Mi mostra e parla a miei seguaci insegno Scrivi quel che vedrai ne gli occhi suoi
ValerioSali_9,Sali_CHI d_immondi pensier lo stuolo errante.rtf,ValerioSali,CHI d immondi pensier lo stuolo errante Havendo a degno oprar le voglie accese Fuggir procura e consublimi imprese Invitar l alma a strade eterne e sante Del mio bel Sole il chiaro almo sembiante A mirar vegna e l ragionar cortese Suo dolce ascolta alhor vedra palese Far se novello di virtute amante che qual veggiamo a i rai del gran Pianeta Oscura nube che l ciel chiaro asconda Sgombrar da i colli e ogni valle aprirsi Tal e piu anchor di pura luce abonda Mente che n lui s affissi e pronta e lieta Al alta cagion prima arde d unirsi
ValerioSali_10,Sali_COME Elitropio il Sole.rtf,ValerioSali,COME Elitropio il Sole Voi mi reggete ogni hora Ne volete ch io viva ne ch io mora Che se l cortese lume De bei vostri occhi santi Vita de la mia vita Dolce mi porge aita Come a languido fior ruggiada suole Pien di sospiri e pianti Oltre ogni human costume Il rigido parlar selvaggio e rio Tosto m uccide ond io Et vivo e morto a un tempo esser mi sento Ne del lungo languir punto mi pento
ValerioSali_11,"Sali_COME esser puo, che a le mie vere, et tante.rtf",ValerioSali,COME esser puo che a le mie vere e tante Lagrime a si cocenti alti sospiri A la dura cagion de miei martiri Teneste asciutte queste luci sante Per provar se l tuo amor era costante O tepido l ardor de i tuoi desiri Gli occhi a te volsi in si turbati giri Ma forse piu di te mesta e tremante Che se da gli occhi tuoi lagrime usciro Io nel cor piansi e se le tue parole Sfogaro il duol io dentro l alma afflissi Cosi detto e risposto o care e sole Stelle per voi m e dolce ogni martiro Ebro d Amore e di letitia dissi
ValerioSali_12,"Sali_COME inganno, saver, forze d_obio.rtf",ValerioSali,COME inganno saver forza d oblio Talhor porgan soccorso incontro Amore Per tragger l alma dal soverchio ardore Ov ella s ange e da lo stratio rio Provai sovente Hor che mi giova s io Qualhor doppio o rinforzo il mio valore Vinto rimango e lo sfrenato core A quel che men devria fassi restio Che qual aspro guerrier feroce e franco L empio m assale e la ragione atterra Et sprona e sferza il tormentoso fianco Indi a vaghezza di mio mal disserra Novi pensieri onde confuso e stanco Pace non spero a si continua guerra
ValerioSali_13,"Sali_Chi non sa, come Amor pasca due cori.rtf",ValerioSali,CHI non sa come Amor pasca due cori Et come gli arda e strugga In guisa tal che par gioia e diletto Chi non sa che chi fuori Del suo regno si trova o prende fugga Huom selvaggio e negletto Chiamar solo si puote Chi fia dunque si vile Che a un dolce lampeggia d un vago riso Non renda l alma humile O s Amore l innalzi o n basso ruote Tegna da tanto bene il cor diviso
ValerioSali_14,"Sali_DAL riso il pianto, et dal ghiaccio l_ardore.rtf",ValerioSali,DAL riso il pianto e dal ghiaccio l ardore Uscir vedrassi e da le fiamme il gelo Nel piu oscuro di notte e fosco velo Mostrera il Sole il suo maggior splendore La terra il foco il mar l aria vigore A mortai non daranno e l alto cielo Immobil fia e nel piu verde stelo Da gli arbor non havrem fronda ne fiore De gli Elementi la perpetua pace Fia rotta e muteran l usato corso I fiumi e i monti giaceran nel piano Piacera a ogn un quel c hor piu s odia e spiace Ne piu Morte a mortai dara di morso Quando il mio cor da voi sara lontano
ValerioSali_15,"Sali_Donna ne_ cui begli occhi almi, et lucenti.rtf",ValerioSali,Donna ne cui begli occhi almi e lucenti D honor mai sempre e d honestate Armato Alberga Amore e dal bel volto amato Tragge sol di virtu fiammelle ardenti Certo ben son che con piu chiari accenti Raccolti in dolce stil vago e purgato Felice spirto a cui dal Cielo e dato Di farvi conta a le future genti Cantar potra le vostre lodi e n vero Tacer devrei se non che qui scorgendo Angel novo del ciel vera Beatrice Il mio di voi pensier caldo e sincero Sfavilla tal ch al cor s imprime e dice Ama pur sempre e fa di lei scrivendo
ValerioSali_16,"Sali_ERANO gli occhi miei dogliosi, et bassi.rtf",ValerioSali,ERANO gli occhi miei dogliosi e bassi A mirar lei che mi distrigne il core Homai rivolti e io per farle honore Riverente movea con lenti passi Quando a un guardo gentil ch ei marmi e i sassi Innamorar poria mi disse Amore Ecco l bel premio del tuo lungo ardore In cui gioia e diletto e pace stassi A si soavi note alme e celesti Fessi d intorno il ciel puro e sereno Et io dentro al mio cor le chiusi e scrissi Sdegno e timor Guerreri audaci e presti Mi si fer contra e io tremante dissi Signor fa che l tuo dir non venga meno
ValerioSali_17,Sali_FELICE Salamandra in dolce fiamma.rtf,ValerioSali,FELICE Salamandra in dolce fiamma Che dentro a due begli occhi accende Amore Colmo di gioia io vivo e pasco il core Che n pregio tien lo sfarsi a dramma a dramma Ne si gradio giamai accesa Damma Di fonte ombrosa un cristallino humore Come io l soave e desiato ardore Che quanto piu diletta piu m infiamma Et s un pensiero oime gelato e fosco Non turbasse talhor tanta mia pace Compitamente diverrei felice Onde per prova homai chiaro conosco CHE a l huom in questo mondo empio e fallace Beato in ogni parte esser non lice
ValerioSali_18,"Sali_FIAMMA che de gli altrui gravosi, et tanti.rtf",ValerioSali,FIAMMA che de gli altrui gravosi e tanti Sospir t accendi e di gelato humore Ti nutri e cresci e vai spargendo fuore Atra nube che l vero e l falso ammanti Acerba peste de piu fidi Amanti Che di Speme nemica di Timore Et d Odio figlia il bel regno d Amore Conturbi e solo hai teco e strida e pianti Invido augello horrido e fero Mostro Per qual mio fallo e come e onde uscisti Per torme il sonno e i dolci piacer miei Con l ali de pensier noiosi e tristi Perche m aduggi Hor satio ancor non sei Di temprar nel mio cor l adunco rostro
ValerioSali_19,Sali_Gli occhi che al Sol tolgon la luce e_l nome.rtf,ValerioSali,Gli occhi che al Sol tolgon la luce e l nome Et fan chiaro il mio fral fosco intelletto Il cortese leggiadro e caro aspetto In cui mirando io moro e non so come La vaga fronte e le dorate chiome In cui pace il mio cor prende e diletto Le belle braccia e l bel candido petto Posa e sostegno a le mie dolce some Son le parti men degne onde risplende Madonna in cui l alto Motor comparte Quanta virtu dal cielo a noi discende Et si la fregia e orna a parte a parte Che n puro e santo foco ogn alma accende Et stupide ne stan Natura e Arte
ValerioSali_20,"Sali_HOMAI Zefiro torna, e seco mena.rtf",ValerioSali,HOMAI Zefiro torna e seco mena La bianca Flora e la vermiglia Clori Che a l alma antica Madre i primi honori Fendendo l aria fan pura e serena I freschi rivi hor con piu larga vena Mormorando se n van tra l herbe e i fiori E i vaghi augelli in dolci e lieti chori Provan cantando d allentar mia pena Ma nulla val che quella ond io languisco Sempre m e innanzi ovunque vado o seggio Ne sosten ch altro obietto appaghe il core Di cio i miei sensi ogni hor pasco e nodrisco Et come vuole il mio Signor Amore Null altro che Madonna ascolto o veggio
ValerioSali_21,"Sali_Io non credea giamai, che la mia vita.rtf",ValerioSali,Io non credea giamai che la mia vita Potesse per amar giunger a morte Ahi fallace credenza incauta a morte Piu veloce che stral va la mia vita Donna de la mia frale e stanca vita E posta in cima e la conduce a morte Anzi dentro a begli occhi e vita e morte Ingombra ond io non so s e morte o vita Ben si cara e soave e tal mia morte Che non desio di star un giorno in vita Co l membrar di quel di ch io venni a morte O felice destin restando in vita Per bella alta cagion correr a morte E provar in un tempo e morte e vita
ValerioSali_22,Sali_LA sotto_l polo ove piu freddo e il cielo SESTINA.rtf,ValerioSali,LA sotto l polo ove piu freddo e il cielo Et men si mostra a noi del Sole il lume MAGGI com huom che n odio haggia la vita Quando il di nasce e quando vien la notte Pascendo il cor di lagrime e di pianto I vo cercando i piu selvaggi monti Piu non desio che star ne gli aspri monti Cosi m ha tolto ogni mio bene il cielo Et degno e ben ch io mi distille in pianto Privo di quel cortese amico lume Che l fu mia scorta a la piu oscura notte Et volse a dritto fin mia torta vita O testimon de la mia amara vita Squallide rupi e nubilosi monti Ove mai sempre e tenebrosa notte Se piu non ha di me pietate il cielo Che per se volse quel ch era mio lume Di me vi doglia e del mio acerbo pianto Che parlo O dove sono A che di pianto Mi bagno il petto Et la mia stanca vita Vo pur scorgendo ove non splende lume Tale che de la pieta piangono i monti Alessandro se ito a l alto cielo Ove non giunge mai cordoglio o notte Candido spirto per cui giorno e notte Da gli occhi viemmi un largo rio di pianto Certo io ben son del tuo salir al cielo Ma piango la mia grave e dura vita Rimasa in questi alpestri horridi monti Qual nave in mar senza governo e lume Cosi sparito a me l alto mio lume In angosciosa resto e tetra notte Onde son fatto habitator de monti Cui nulla giova piu che doglia e pianto E questo solo mi mantiene in vita Et sol con questo vo noiando l cielo Nel ciel non si vedra raggio di lume Scorgera nostra vita eterna notte Pria che l mio pianto cessi in questi monti
ValerioSali_23,"Sali_MENTRE del mio bel Sole i cari, et santi.rtf",ValerioSali,MENTRE del mio bel Sole i cari e santi Leggiadri lumi in cui s abbaglia Amore Lasciar conviemmi onde ritorna il core A gli antichi sospiri a i dolor tanti Voi cocchi miei da i vaghi almi sembianti Tanta virtu prendete e tal vigore Che n parte affrene il mio cocente ardore Ne distemprino il cor gli amari pianti Et tu fatal mio Sol puro e lucente Che a un tempo il cielo e la mia metnte allumi Schermo procura a l aspra sete ardente Si non fia mai che i tuoi dolci costumi Non gradisca io lontan come presente Ne i miei diletti ingrato oblio consumi
ValerioSali_24,Sali_NODRIR false menzogne.rtf,ValerioSali,NODRIR false menzogne Et de l altrui sereno atra tempesta A se far sempre e solo Di temenza e di duolo Pascersi e di pungenti agre rampagne Ingrata o non e questa Voglia proterva e intenta Che nullo effetto a miei desiri io senta Ma cosi va chi tiene Ombra per vero bene
ValerioSali_25,Sali_NON era Amor ogni tua industria vana.rtf,ValerioSali,NON era Amor ogni tua industria vana Per far dentro l mio cor stanza novella Senza la dolce angelica favella Di questa viva mia vaga Fontana Rigida selce e cruda fera hircana E Ben chi da le tue sante quadrella Nasconde il fianco tal piacer con ella Vien sempre e mai da lei non s allontana O me felice che a tuoi strali segno Signor son fatto e piu felice s io Le piaghe interne a lei mostrar potessi Felicissimo poi qualhor vedessi Vera pieta del grave languir mio Tingerle il volto o no l prendesse a sdegno
ValerioSali_26,"Sali_NULL_altro, che Madonna, ascolto, o veggio.rtf",ValerioSali,NULL altro che Madonna ascolto o veggio Che non mi sembri horror pena e tormento Che se lontano a lei sto un sol momento Fortuna iniqua che mi puoi far peggio Ma se l bel viso suo miro e vagheggio Che puo far chiaro il cielo e me contento Infinito gioir dentro al cor sento Ne al duol che m ange refrigerio cheggio Altri dunque se n goda il giumi i campi Il cantar de gli augelli i colli e i prati Di vaghi fiori e di verdi herbe adorni Io sol bramoso de gli alteri lampi Del mio bel Sole a me cortesi e grati Non ho altrove a passar lieto i miei giorni
ValerioSali_27,Sali_O DE rari intelletti altero pegno.rtf,ValerioSali,O DE rari intelletti altero pegno Sacre d Apollo e gloriose fronde O sovra ogn altro chiare e lucide onde A cui sovente lagrimando io vegno Hor che l leggiadro mio dolce sostegno A l ombra vostra l auree chiome bionde Soavemente spiega e si nasconde Fuggendo quel che Voi gia haveste a sdegno Se di queste acque il viso santo bagna Che prendon qualita da gli occhi suoi Rassembrando nel corso un vivo argento Se ride l aria il colle e la campagna Perche sol io fra tanto ben pavento Perche non posso trasformarmi in voi
ValerioSali_28,"Sali_OCCHI soavi, et santi_ adorno viso.rtf",ValerioSali,OCCHI soavi e santi adorno viso Ove ogni gioia e ben d Amor s asconde Chiome raccolte in vaga rete e bionde Che m han da dolce liberta reciso Gote bianche e vermiglie honesto riso Che nel mio petto amara fiamma infonde Leggiadre e belle man che si profonde Piaghe mi fanno al cor arso e conquiso Bocca di rose e di ligustri denti Angeliche celesti alme parole Candido seno ov Amor strali affina Sguardi ver me piu di folgori ardenti Ch ir fanno i monti e fermo star il Sole Sono gratie che l cielo in voi destina
ValerioSali_29,Sali_PER far di mille offese alta vendetta CANZONE.rtf,ValerioSali,PER far di mille offese alta vendetta Et per mostrar qua giu quanto potea Quel ch ogn Alma leggiadra e pellegrina Dentro l suo foco affina Guidommi ove piangea La mia nova del ciel pur Angioletta Da le sue dolci e care Angeliche parole Dolente suon n uscia Soave si che de le cose rare Et de spirti celesti mi parea Sentire dolce harmonia Indi mesti e tremanti Gli occhi leggiadri e santi Che fer d invidia il Sole Piu d una volta ir pieno Volgea con giro tale Che dubbiar mi facea S ella era Diva o pur Donna mortale L aer de suoi sospir caldo e sereno Tra le chiome de l or scherzando andava Lieto e gioioso a pieno Puro cristal sembrava Un picciol rio che di lagrime belle La delicata pelle De le guance e del seno Dolcemente rigava Ond io c haver pensava Gelido e saldo piu che marmo e ghiaccio Il cor divenni tutto sangue e foco Tu che rivolgi per antica usanza Il mio tormento in gioco Et mi legasti a l amoroso laccio Da la tua gran possanza Come vuoi ch io mi guardi Se co l tuo lagrimar mi pungi e ardi
ValerioSali_30,"Sali_PER far, ch eMorte a noi donasse vita.rtf",ValerioSali,PER far che Morte a noi donasse vita Et per trarne da grave eterna morte Quel che a mortai dispensa e morte e vita Pronto hoggi corse a voluntaria morte Crudele acerba ingiuriosa Morte Chi morte vinse dispoglio di vita Di via no che la sua viva morte A chi morte ci die tolse la vita Hor tu Signor che sei mia vera vita In cui non puo giamai regnar la morte Anzi tua morte mi ritorna in vita Dammi che non temendo ira di morte E n odio havendo la mondana vita Specchi la vita mia ne la tua morte
ValerioSali_31,Sali_PERCHE via piu che mai l_acceso lume.rtf,ValerioSali,PERCHE via piu che mai l acceso lume Ver noi Phebo distenda e i vaghi fiori Nati ne lo spuntar de i primi Albori Onde vigor porgea strugga e consume Perche ogni augello con spedita piume A i piu riposti e solitarij horrori Ratto s inselvi e da i cocenti ardori De la calda stagion fugga ogni fiume Io solo o mio bel Sol da cui dipende Ogni mia vera gioia a i rai lucenti Vostri ricorro e a le bionde chiome Ne scemo al caldo anzi non so dir come A le vive d Amor faville ardenti Forze il mio core e refrigerio prende
ValerioSali_32,"Sali_POI che l_acerba, et dura sorte mia.rtf",ValerioSali,POI che l acerba e dura sorte mia M ha dilungato dal mio chiaro Sole Son le mie luci sconsolate e sole Et notte e lor piena di pianto e ria Fatal fero destino ahi quando fia Che l suo splendor la mia vista console Et l alma che da lui lunge si dole Festosa torni e lieta come pria Partito e da me il sonno e de i sospiri La folta schiera che m escon dal petto Misti co l lagrimar sempre sta meco Vivo dentro a gli affanni e a i martiri Et chiamar Morte e l mio sommo diletto Che a se mi tolga errante infermo e cieco
ValerioSali_33,Sali_PRESAGO del mio mal piu volte in dietro.rtf,ValerioSali,PRESAGO del mio mal piu volte in dietro Gli occhi rivolsi e se l pie stanco gia Dal fondo del mio cor di pianto uscia Et di sospiri misto e flebil metro Hor qui son lasso e strido e non impetro Pace o soccorso a l aspra guerra mia Che l alma che l suo ben piagne e desia Fatta e marmo a temer e a sperar vetro Et cade afflitta e cosi spesso ch io Non so qual mi rimanga e se pur vivo D huom che sepolto sia sembianza i porto Empio destin dal suo dolce conforto Star in disparte e di speranza privo Tremar di tema e arder di desio
ValerioSali_34,Sali_QUANDO poi che sgombrando i foschi horrori.rtf,ValerioSali,QUANDO poi che sgombrando i foschi horrori A noi Phebo ritorna e l giorno mena Scorgo con la compagna Philomena Uscir cantando del suo albergo fuori Et di vaghe herbe e di leggiadri fiori Veggio la terra verdeggiante e piena Et sento l aria placida e serena D ogn intorno spirar soavi odori Dico a la mente mia queste son l ali D alzarsi a volo e queste son le carte Che fan chiara di Dio la gloria altrui Ond ella scarca de pensier mortali Devota s erge humilemente a lui Ne per lunga dimora a indi si parte
ValerioSali_35,"Sali_QUANTE fiate Amore al dolce, et solo.rtf",ValerioSali,QUANTE fiate Amore al dolce e solo Mio caro obietto co l pensier mi guidi Tante crudele a morte empia mi sfidi Ne so dal tuo camin torcer il volo Ne perche di sospiri ardenti stuolo Meco stia sempre e d amorosi stridi Empia le selve le campagne e i lidi Trovo conforto al mio angoscioso duolo Suole de gli altri piu felici Amanti Una dolce membranza od un lamento Quetar ogni lor aspro e duro affanno Doppia noia a me sono e per mio danno Crescono al cor martir si gravi e tanti Che poco andra ch io saro polve e vento
ValerioSali_36,Sali_QUEL duro ghiaccio ch_al primiero assalto.rtf,ValerioSali,QUEL duro ghiaccio ch al primiero assalto D Amor si ruppe e per ben mille offese Ch io hebbi a sostener poscia riprese Lo stato antico e fe l mio cor di smalto Di duo begli occhi ond io lieto m essalto A un dolce e caro lampeggiar cortese Con novo sforzo in vive fiamme accese Cangiarsi io sento ed erger troppo in alto Lasso ne perche ognihor lagrime i piova Scemo del foco che i sospiri ardenti Asciugan quanto da i mesti occhi scende Anzi per non dar fine a i miei tormenti L alma da lagrima sempre ritrova E n si gelato humor via piu s accende
ValerioSali_37,Sali_RE de gli altri superbi altero augello.rtf,ValerioSali,RE de gli altri superbi altero augello Di Giove eccelsa e gloriosa insegna Cui di Latona il figlio non disdegna Lo sguardo quando in ciel splende piu bello Se mai per me s impetra dal novello Chiaro mio Sol Merce tanta e si degna Che a mirar di sua luce un raggio i vegna Non come suole di pieta rubello Quanto fia piu tranquillo e piu felice Del tuo lo stato mio te per costume Del caro obietto acqueta lo splendore Del mio cui porto in seno il vago lume A virtute mi desta e con honore Mi scorge in parte ov ir per me non lice
ValerioSali_38,Sali_SALAMANDRA son io che_n dolce foco.rtf,ValerioSali,SALAMANDRA son io che n dolce foco Che scuote Amor da un be vivo Diamante Ardo e gioisco e da due luci sante Prendo il mio cibo e non mi struggo e coco Anzi l incendio mio diletto e gioco Sembra e di me piu fortunato amante Vive nessun che le mie care e tante Fiamme gradisco e d altro mi cal poco Solo s oppone di disdegni un nembo Et fa talhor che di morir desio Et pianto alberga a tanto gaudio in grembo Ma se verace amor se stabil fede Puote un spirto orgoglioso render pio Tal fia colei che n mezo l cor mi siede
ValerioSali_39,Sali_SE a la rara beltade.rtf,ValerioSali,SE a la rara beltade Che Madonna fiorir in voi si vede Fosse egual la pietade O del celato ardore Che mi consuma il core Potess io almen tal hora Far a begli occhi vostri aperta fede In guisa tal che m impetre mercede Qual gratia altrui maggio sperar mai lice Chi di me piu felice Fra quanto scopre il Sole ahi lasso fora Ma Voi crudel ogni hora D ira e di sdegno piena Mi vi mostrate a pena Et io che pur devrei mio mal narrarvi Non oso ragionarvi Tale che fra l molto orgoglio e l poco ardire Altra speme non ho che di morire
ValerioSali_40,Sali_SE ben crudo e lo stral che_l mio cor strugge.rtf,ValerioSali,SE ben crudo e lo stral che l mio cor strugge Et crudo il laccio che lo lega e cinge Se ben cruda e la man che l preme e stringe Et crudo il foco che l dilegua e fugge Quest Alma afflitta ha in odio e sprezza e fugge Tutt altro e solo in se forma e dipinge Chi m odia e sdegna e del mio mal s infinge E i dolci frutti di mia speme adugge Stolta e non vede che vicino homai E il fin del viver mio che n su le porte Errando va piena d angoscie e guai RONZON s io moriro scriver farai Sovra il mio sasso come duro e forte DIAmante anzi l mio di mi spinse a morte
ValerioSali_41,Sali_SE de_ bei raggi vostri a un dolce giro.rtf,ValerioSali,SE de bei raggi vostri a un dolce giro Donna i piu gravi miei fieri tormenti Dal cor disgombro e a i sospiri ardenti Lieto m involo fuor d ogni martiro Se per Voi vivo e ardo e n Voi respiro E i vaghi spirti a vostra luce ho intenti Ne vo che l loro incendio unqua s allenti Ch alhor felice son quand io vi miro Se non si vieta di veder i tanti Ornamenti del cielo a che repente Di voi m e tolto il vago altero lume Selvaggio in bella Donna e rio costume Armar d orgoglio i suoi begli occhi santi Quand huom vive del suo ned ella il sente
ValerioSali_42,"Sali_SE gia con lieto, et hor con mesto suono.rtf",ValerioSali,SE gia con lieto e hor con mesto suono Del mio tenero April su l vago fiore Cantai nutrendo di sospiri il core Et me medesmo altrui concessi in dono Chieggio Padre celeste homai perdono Del mio si lungo e periglioso errore Fa gratia a me del tuo cortese amore Che di tue sante man fattura sono Alto Motor che reggi e tempri il tutto Spira in me del tuo lume un raggio ardente Che del mio vaneggiar vergogna io sento Senza la tua virtu producer frutto Non e chi possa e veggio apertamente Che l mondo e di un sol giorno e sogno e vento
ValerioSali_43,Sali_S_A te cui d_alti faggi ombrosi rami.rtf,ValerioSali,S A te cui d alti faggi ombrosi rami Pargoletto albergar concesse il cielo Hor lunge da caverne e boschi e gelo L antica liberta sprezzi e disami Quella che ne begli occhi e reti e hami Porta celati d amoroso velo Sovra l candido sen con puro zelo Porge esca e par che te sol pregi e ami S indi ti liscia il tergo e con accesa Vista d Amor in te suo caro obietto Si specchia e move le parole accorte A me lasso mai sempre fia contesa Tanta ventura O scarso human diletto O d Amor leggi ingiuriose e torte
ValerioSali_44,"Sali_S_IO piansi, ahi lasso, et fui vicino a morte.rtf",ValerioSali,S IO piansi ahi lasso e fui vicino a morte Seguendo Alma in amar selvaggia e fella Con piu sereno aspetto hor la mia stella Promette al viver mio tranquilla sorte Che s un cor di Diamante alpestre e forte Render molle cercai di tal che bella O cruda fosse piu non scersi e ella Ai giusti preghi miei chiuse le porte Hor di cortese FONTE a le dolci ondi Amor m adduce e l mio primiero foco Ammorza e sana la mortal ferita Et di rose e di gigli ambe le sponde ornando Ogni mio duol ritorna in gioco E i miei diletti a raddoppiar m invita
ValerioSali_45,Sali_Un bel DIAmante il core.rtf,ValerioSali,UN bel DIAmante il core Mi punse e di tal fiamma il lascio pieno Che in ogni tempo e loco Ardendo io venia meno a poco a poco Sperando qualche aita A l aspro incendio a la mortal ferita Corsi ne l aureo seno D una soave e placida FONtana Ahi mia ventura strana Che mentre il fiero ardore Tempro del mio gran foco a la dolce onda Piu grave arsura abonda Et quanto piu di ber l alma s appaga Cresce piu larga e piu profonda piaga
VeronicaFranco_10,10 Franco.txt,VeronicaFranco,In disparte da te sommene andata per frastornarti da l amarmi avante ch unqua mostrarmi a tanto amore ingrata ne mia colpa fia mai ch alcun si vante giovato havermi in opre od in parole senza mercede assai piu che bastante ma s huom seguendo cio che l suo cor vuole di quel m attristi ond ei via piu s allegri meco non merta e mi sprezza e non cole Quei si che son d amor meriti integri quando per far a me cosa gradita per me ti sono i tuoi di tristi allegri e nondimeno tu con infinita doglia sentisti che mai cose liete non m incontrar dal tuo amor disunita Che mi prendesti a l amorosa rete presa da un altro pria vieto mia stella non so se per mio affanno o per quiete basta che fatta d altro amante ancella l anima ad altro oggetto intenta e fisa rendersi ai tuoi desir convien rubella Con tutto questo e ch al mio ben precisa la strada fosse e fattomi divieto dal tuo seguirmi poco men che uccisa con giudicio amorevole e discreto tanto stimai l tuo amor senza misura quanto piu al mio voler fosti indiscreto e di te preso alcuna dolce cura bench a me tu temprasti amaro fele col tuo servirmi in cio non ti fui dura e per te non havendo in bocca il mele di quell affetto ch entro l sen raccoglio che in altrui pro convien che si rivele liberamente come teco soglio ti raccontai ch altrove erano intenti i miei spirti e mostraiti il mio cordoglio Hor perche teco ad un non mi tormenti tentando invan ch a mio gran danno io sia pietosa a te con tuoi dogliosi accenti da te partimmi e non potendo pia esserti almen veridica t apparvi non rea qual da te titol mi si dia Quanto e l peggio talvolta il palesarvi effetti d alma di pietate ingombra dov altri soglia male interpretarvi Benche se vaneggiando erra e adombra il tuo pensier che da ragion si tolse seguendo Amor per via di lei disgombra non pero quel ch ad util tuo si volse da me da cui l desir tuo si raffrena che d ir al precipitio i pie ti sciolse a meritar alcun biasmo mi mena anzi di quel ch aiuto in cio ti diede la mia chiara pieta si rasserena che s io mossi da te fuggendo l piede fu perche le presenti mie repulse m eran de la tua morte espressa fede E quante volte fu che ti repulse da se l mio sguardo o ti miro con sdegno so che l gran duol del petto il cor t evulse Ch io ti vedessi d alta doglia pregno morirmi un di davante eccesso tale era a me sconvenevole e indegno Da l altra parte assai potev io male risponder al tuo amor non men che fosse il tentar di volar non havendo ale E che far potev io contra le posse di quell arcier che del tuo bene schivo d oro in te in me di piombo il suo stral mosse Ma d or prima anco al mio cor fece arrivo la sua saetta stand io ferma intanto mirando incauta l altrui volto divo Quinci un lume ch al sol toglieva il vanto m abbaglio si che non fia che s appaghe d alcun ben altro mai l anima tanto E perch errando l mio stil piu non vaghe io parti per disciorti dal mio amore con le mie piante a fuggir pronte e vaghe So che la lontananza il suo furore mitiga e quando tu del viver satio pur vogli amando uscir di vita fuore te con quest occhi e me insieme non stratio
